13096	50613	34351	53511	62251	36938
13097	50613	34351	53511	36938	62251
13098	8602	5549	20009	10724	33123
13099	62251	27529	36938	50613	64738
13100	17544	34438	2961	40660	24502
13101	16097	28670	35258	50852	54091
13102	5549	54968	40660	64738	2961
13103	44199	15361	28286	61903	62495
13104	21538	28286	61903	59054	2961
13105	22668	34438	64738	39049	17544
13106	28670	50852	35258	59054	54091
13107	64738	27529	33123	5549	40660
13108	12936	25187	22668	64828	39049
13109	54666	59054	44199	61903	19926
13110	43894	64738	22668	39049	62251
13111	12405	2961	40660	59054	54968
13112	40660	27529	64738	50613	5549
13113	8362	44199	20009	61903	28286
13114	56007	43152	37691	54091	59054
13115	54666	19926	62495	44199	61903
13116	36938	50613	62251	53511	64738
13117	20433	64738	50613	27529	5549
13118	28145	54091	43152	14485	22822
13119	54968	2961	40660	64738	17544
13120	53511	22668	64738	62251	39049
13121	2961	54968	40660	20009	5549
13122	22668	39848	34438	17544	39049
13123	30097	41999	19926	61903	44199
13124	3193	8602	28286	20009	5549
13125	54595	39049	64828	25187	8603
13126	44852	25187	53511	39049	64828
13127	43152	16097	48706	54091	3027
13128	3027	43152	50852	16097	54091
13129	62251	17544	40660	20971	64738
13130	20009	5549	54968	2961	40660
13131	62251	17544	40660	64738	20971
13132	20009	2961	5549	40660	54968
13133	28670	35258	61903	44199	19926
13134	54666	44199	61903	19926	62495
13135	25187	12936	51843	14485	22822
13136	8602	20009	10724	33123	5549
13137	33123	64738	40660	54968	5549
13138	56007	43152	54091	37691	59054
13139	57945	5549	27529	64738	50613
13140	14485	64828	22822	25187	8603
13141	8603	64828	14485	22822	25187
13142	62251	50613	64738	36938	53511
13143	59054	56007	43152	37691	34438
13144	20433	8602	20009	33123	5549
13145	64738	40660	5549	54968	2961
13146	54968	24502	2961	34438	40660
13147	3027	43152	50852	54091	16097
13148	54666	19926	61903	62495	44199
13149	38066	3193	62495	28286	15361
13150	51843	22668	39049	64828	17544
13151	39049	50613	62251	64738	20971
13152	61903	28670	19926	54091	50852
13153	22668	62251	64828	53511	39049
13154	33836	3193	28286	20009	61903
13155	54666	41999	44199	19926	61903
13156	8602	3193	5549	28286	20009
13157	8362	54666	44199	61903	28286
13158	54968	24502	34438	40660	2961
13159	43152	24502	39848	34438	37691
13160	50613	27529	40660	64738	5549
13161	12405	54968	59054	2961	40660
13162	57945	50613	36938	27529	64738
13163	64828	14485	8603	22822	25187
13164	43152	54091	48706	16097	3027
13165	28145	22822	43152	14485	54091
13166	20009	38066	10724	28286	3193
13167	43152	12936	14485	51843	34438
13168	33836	3193	20009	28286	61903
13169	42900	55581	48706	3027	54091
13170	44199	39911	59054	28286	61903
13171	10724	33836	3193	28286	20009
13172	22822	39049	8603	25187	64828
13173	22668	25187	64828	53511	39049
13174	51843	12936	25187	39049	64828
13175	59054	20009	40660	54968	2961
13176	28286	15361	44199	61903	62495
13177	12405	56007	2961	37691	59054
13178	19926	62495	44199	61903	28286
13179	3193	8602	28286	5549	20009
13180	40660	27529	5549	50613	64738
13181	50852	16097	48706	3027	54091
13182	50613	5549	40660	64738	54968
13183	8602	33123	20009	40660	5549
13184	51843	12936	39049	64828	25187
13185	8602	3193	5549	28286	20009
13186	39848	12936	51843	39049	34438
13187	54968	20009	5549	28286	40660
13188	62251	64738	40660	20971	50613
13189	36938	57945	64738	50613	27529
13190	50852	16097	48706	54091	3027
13191	5549	40660	54968	2961	20009
13192	37691	54968	59054	40660	2961
13193	44657	3027	48706	54091	50852
13194	61903	12405	59054	2961	37691
13195	13723	61903	15361	28286	62495
13196	16097	14485	43152	54091	3027
13197	44657	50852	3027	54091	48706
13198	24502	37691	43152	39848	34438
13199	17544	2961	54968	64738	40660
13200	44199	39911	59054	61903	28286
13201	28145	43152	54091	16097	63721
13202	51843	12936	39049	64828	25187
13203	27529	62251	50613	20971	64738
13204	20009	3193	5549	10724	28286
13205	8362	44199	20009	28286	61903
13206	39049	20971	62251	64738	50613
13207	40660	8602	33123	5549	20009
13208	14485	34438	39049	12936	51843
13209	35258	43152	54091	16097	50852
13210	37691	54968	59054	40660	2961
13211	27529	40660	5549	64738	50613
13212	8362	54666	44199	28286	61903
13213	50613	62251	36938	64738	53511
13214	43152	54091	48706	3027	16097
13215	20971	64738	53511	39049	62251
13216	33836	5549	20009	28286	3193
13217	53511	20971	50613	62251	64738
13218	5549	64738	54968	2961	40660
13219	5549	20009	40660	2961	28286
13220	33836	3193	28286	20009	61903
13221	57945	27529	5549	64738	50613
13222	28670	19926	41999	54091	50852
13223	54968	20971	50613	40660	64738
13224	8602	3193	5549	20009	28286
13225	44657	35258	54091	28670	50852
13226	50852	61903	54091	65058	59054
13227	32657	33836	62495	28286	3193
13228	51843	39848	14485	43152	34438
13229	12936	39049	22822	64828	25187
13230	2961	43152	56007	37691	59054
13231	54666	59054	44199	19926	61903
13232	10048	24502	54968	40660	2961
13233	56007	12405	37691	2961	59054
13234	63721	15549	43152	14485	22822
13235	25187	15549	14485	22822	49659
13236	39911	19926	21538	59054	61903
13237	11376	19926	61903	44199	62495
13238	54968	28286	40660	5549	20009
13239	22668	53511	25187	39049	64828
13240	12405	21538	61903	59054	2961
13241	63721	43152	16097	50852	54091
13242	62251	33169	64828	39049	53511
13243	27529	64738	33123	5549	40660
13244	44199	65058	61903	19926	59054
13245	28145	54091	22822	14485	43152
13246	54968	33123	20009	40660	5549
13247	55581	14485	48706	54091	3027
13248	53511	27529	64738	50613	36938
13249	17544	40660	34438	24502	2961
13250	59054	54666	61903	44199	19926
13251	50852	41999	61903	54091	19926
13252	8603	14485	22822	64828	25187
13253	35258	61903	50852	54091	59054
13254	44657	3027	50852	48706	54091
13255	12936	22822	64828	39049	25187
13256	24502	17544	39049	34438	39848
13257	8602	40660	20009	28286	5549
13258	33123	50613	5549	27529	64738
13259	33836	62495	28286	38066	3193
13260	39911	61903	2961	20009	28286
13261	12936	51843	43152	14485	22822
13262	44199	61903	15361	28286	62495
13263	21643	44199	61903	11376	62495
13264	54799	62251	64738	20971	50613
13265	54666	62495	19926	44199	61903
13266	28145	54091	63721	16097	43152
13267	12405	2961	59054	56007	37691
13268	33123	50613	64738	27529	5549
13269	54968	50613	40660	5549	64738
13270	35258	28670	61903	19926	44199
13271	35258	50852	65058	59054	54091
13272	20009	5549	40660	2961	54968
13273	64738	5549	2961	54968	40660
13274	20971	57945	27529	50613	64738
13275	61903	33836	3193	20009	28286
13276	53511	64738	39049	62251	22668
13277	12405	54968	40660	59054	2961
13278	25187	15549	22822	43152	14485
13279	22822	39049	8603	25187	64828
13280	40660	8602	20009	5549	33123
13281	57945	64738	5549	50613	27529
13282	65058	35258	50852	59054	54091
13283	44852	39049	8603	64828	25187
13284	14485	16097	54091	43152	63721
13285	5549	57945	64738	50613	27529
13286	54091	22822	63721	14485	43152
13287	32657	38066	28286	3193	62495
13288	35258	48706	28670	54091	50852
13289	55581	42900	48706	54091	3027
13290	35258	43152	54091	50852	16097
13291	50852	37691	43152	59054	54091
13292	20009	54968	5549	40660	2961
13293	28145	63721	14485	54091	43152
13294	51843	24502	34438	39848	17544
13295	37691	59054	54968	40660	2961
13296	8603	64828	14485	22822	25187
13297	12936	8603	39049	25187	64828
13298	12936	43152	51843	34438	39848
13299	28286	33123	5549	20009	8602
13300	37691	17544	39848	24502	34438
13301	39848	56007	37691	34438	43152
13302	28286	59054	19926	61903	44199
13303	17544	54968	64738	2961	40660
13304	35258	50852	65058	54091	59054
13305	22668	25187	64828	53511	39049
13306	28670	44199	41999	61903	19926
13307	28145	63721	22822	14485	43152
13308	62495	44199	54666	61903	19926
13309	12936	22822	64828	25187	39049
13310	19926	54091	61903	59054	65058
13311	22668	25187	53511	39049	64828
13312	28286	59054	54968	40660	2961
13313	20009	2961	40660	54968	5549
13314	20009	2961	54968	5549	40660
13315	17544	62251	20971	64738	39049
13316	50852	59054	37691	65058	54091
13317	57945	36938	27529	64738	50613
13318	44199	39911	28286	59054	61903
13319	63721	43152	16097	54091	50852
13320	5549	64738	2961	54968	40660
13321	33123	54968	64738	40660	5549
13322	8602	28286	40660	5549	20009
13323	20009	33836	10724	28286	3193
13324	62251	20971	64738	39049	17544
13325	62495	10724	3193	28286	38066
13326	39848	34438	39049	64738	17544
13327	54968	24502	40660	2961	34438
13328	54968	50613	40660	5549	64738
13329	19926	65058	59054	54091	61903
13330	3193	28286	61903	62495	15361
13331	54968	28286	2961	20009	40660
13332	50613	39049	20971	62251	64738
13333	20009	54968	5549	2961	40660
13334	8362	61903	44199	54666	28286
13335	35258	44657	16097	50852	54091
13336	8603	39049	53511	64828	25187
13337	65058	44199	61903	19926	59054
13338	12936	39848	51843	34438	39049
13339	35258	65058	50852	54091	59054
13340	54666	44199	62495	28286	61903
13341	54968	5549	64738	40660	50613
13342	22822	12936	39049	25187	64828
13343	17544	24502	39848	34438	43152
13344	43152	50852	54091	3027	16097
13345	42900	54091	55581	3027	14485
13346	54666	59054	19926	44199	61903
13347	5549	64738	54968	2961	40660
13348	12396	27529	20433	33123	5549
13349	53511	8603	64828	25187	39049
13350	14485	42900	3027	48706	54091
13351	44199	35258	59054	19926	61903
13352	3193	15361	62495	61903	28286
13353	33836	10724	38066	3193	28286
13354	50613	27529	5549	64738	40660
13355	56007	43152	37691	34438	59054
13356	54091	12405	56007	59054	37691
13357	28145	54091	63721	16097	43152
13358	12936	51843	43152	14485	22822
13359	8602	33836	3193	20009	28286
13360	22668	39848	34438	17544	39049
13361	14485	43152	16097	3027	54091
13362	27529	40660	50613	64738	5549
13363	44657	54091	3027	50365	48706
13364	20009	10724	33836	3193	28286
13365	5549	20009	2961	40660	54968
13366	12405	56007	59054	2961	37691
13367	10724	3193	33836	28286	20009
13368	54968	20009	40660	2961	28286
13369	28670	59054	44199	61903	19926
13370	54968	28286	59054	2961	40660
13371	28145	63721	14485	43152	54091
13372	39848	14485	51843	43152	34438
13373	39049	12936	51843	34438	39848
13374	65058	59054	54091	50852	61903
13375	15549	64828	14485	25187	22822
13376	12936	22668	25187	39049	64828
13377	44657	35258	28670	54091	50852
13378	28670	30097	50852	54091	41999
13379	8602	40660	28286	20009	5549
13380	43152	15549	25187	22822	14485
13381	43152	35258	59054	54091	50852
13382	62251	17544	20971	39049	64738
13383	17544	2961	54968	40660	64738
13384	28145	63721	43152	14485	54091
13385	44657	50852	54091	28670	35258
13386	56007	2961	37691	12405	59054
13387	28670	30097	50852	41999	54091
13388	39911	20009	61903	28286	44199
13389	44852	39049	8603	64828	25187
13390	18038	15549	25187	22822	14485
13391	54091	34438	59054	37691	43152
13392	16097	54091	14485	63721	43152
13393	19926	54666	61903	28286	44199
13394	2961	34438	24502	17544	39848
13395	55581	14485	42900	54091	3027
13396	36938	20971	62251	50613	64738
13397	57945	5549	27529	50613	64738
13398	44004	8603	39049	64828	25187
13399	33836	3193	20009	61903	28286
13400	36938	62251	50613	53511	64738
13401	33836	3193	20009	61903	28286
13402	22822	39049	64828	8603	25187
13403	3193	38066	28286	15361	62495
13404	64738	34351	36938	50613	53511
13405	30097	28670	41999	50852	54091
13406	20971	53511	39049	62251	64738
13407	17544	40660	62251	20971	64738
13408	64738	53511	50613	36938	62251
13409	2961	5549	64738	54968	40660
13410	39911	44199	19926	59054	61903
13411	61903	33836	3193	28286	20009
13412	63721	54091	43152	16097	50852
13413	16097	42900	3027	54091	48706
13414	8603	53511	39049	64828	25187
13415	41999	54666	44199	19926	61903
13416	44852	64828	39049	25187	53511
13417	65058	54091	50852	59054	35258
13418	62251	17544	22668	64738	39049
13419	50613	39049	64738	62251	53511
13420	41999	35258	28670	50852	54091
13421	35258	28670	19926	44199	61903
13422	14485	25187	22822	8603	64828
13423	12936	8603	39049	25187	64828
13424	3027	22822	15549	14485	57471
13425	33836	3193	61903	28286	20009
13426	22822	14485	54091	43152	63721
13427	61903	35258	28670	50852	54091
13428	51843	17544	39848	34438	39049
13429	28145	3027	14485	54091	43152
13430	12936	22822	39049	64828	25187
13431	10724	28286	8602	20009	5549
13432	56007	2961	40660	37691	54968
13433	43609	10048	40660	2961	54968
13434	44852	53511	39049	64828	25187
13435	57945	64738	27529	50613	5549
13436	50613	54968	5549	64738	40660
13437	43152	12936	51843	34438	39848
13438	10724	8602	5549	33123	20009
13439	2961	20009	5549	40660	54968
13440	51843	39049	12936	64828	25187
13441	54091	34438	63721	43152	14485
13442	14485	16097	3027	43152	54091
13443	33836	20009	28286	10724	3193
13444	53511	50613	62251	64738	20971
13445	33123	54968	64738	5549	40660
13446	3193	10724	20009	5549	28286
13447	57945	5549	27529	50613	64738
13448	20009	54968	2961	40660	5549
13449	43152	12936	51843	34438	14485
13450	21538	2961	28286	61903	59054
13451	59054	20009	61903	28286	2961
13452	51843	25187	64828	39049	12936
13453	5549	64738	2961	54968	40660
13454	54666	44199	19926	61903	59054
13455	54968	28286	40660	20009	5549
13456	22668	20971	64738	17544	39049
13457	37691	2961	39848	24502	34438
13458	8602	5549	30133	20433	33123
13459	65058	59054	44199	61903	19926
13460	56007	40660	2961	54968	43609
13461	28145	63721	14485	43152	54091
13462	64738	20009	33123	5549	40660
13463	50613	54968	5549	64738	40660
13464	12405	56007	2961	59054	37691
13465	12936	51843	43152	39848	34438
13466	51843	34438	17544	39049	39848
13467	44852	53511	39049	64828	25187
13468	22668	39049	39848	34438	17544
13469	16097	63721	59054	54091	43152
13470	28670	48706	50852	54091	44657
13471	20971	64738	62251	53511	39049
13472	19926	44199	62495	28286	61903
13473	54666	61903	44199	19926	59054
13474	43609	56007	59054	37691	2961
13475	31119	24502	39848	17544	34438
13476	55581	25187	49659	14485	22822
13477	12405	54091	59054	65058	37691
13478	15361	3193	61903	62495	28286
13479	41999	54666	19926	61903	44199
13480	65058	59054	54091	50852	43152
13481	43609	56007	59054	37691	2961
13482	36938	64738	57945	50613	27529
13483	12936	8603	25187	39049	64828
13484	2961	64738	54968	40660	5549
13485	28145	15549	22822	43152	14485
13486	10048	5549	54968	2961	40660
13487	12936	8603	25187	64828	39049
13488	57471	42900	14485	54091	3027
13489	34438	56007	2961	59054	37691
13490	17544	54968	2961	40660	64738
13491	17544	54968	2961	64738	40660
13492	39911	44199	19926	59054	61903
13493	44657	3027	50852	48706	54091
13494	17544	54968	2961	40660	64738
13495	28670	41999	44199	61903	19926
13496	10724	3193	28286	20009	5549
13497	63721	16097	43152	50852	54091
13498	48379	54968	64738	5549	40660
13499	57471	15549	3027	14485	22822
13500	33836	3193	28286	38066	10724
13501	61903	28670	35258	50852	54091
13502	25187	53511	22668	64828	39049
13503	62251	36938	50613	53511	64738
13504	12405	56007	37691	2961	59054
13505	40660	20433	27529	33123	5549
13506	54968	50613	64738	5549	40660
13507	42900	50365	3027	54091	48706
13508	20009	62495	33836	3193	28286
13509	25187	15549	22822	14485	43152
13510	17544	2961	54968	40660	64738
13511	51843	43152	22822	63721	14485
13512	33836	61903	28286	3193	20009
13513	42900	55581	3027	48706	54091
13514	12936	64828	25187	22822	14485
13515	39049	8603	22822	64828	25187
13516	20009	10724	33836	28286	3193
13517	33836	10724	20009	3193	28286
13518	57945	5549	50613	64738	27529
13519	18038	25187	15549	22822	14485
13520	22822	63721	54091	14485	43152
13521	12936	51843	43152	22822	14485
13522	54666	19926	44199	28286	61903
13523	39848	34438	39049	22668	17544
13524	20971	22668	64738	39049	62251
13525	17544	20971	62251	64738	39049
13526	10724	62495	3193	33836	28286
13527	44657	48706	16097	3027	54091
13528	54666	41999	61903	19926	44199
13529	28670	44657	48706	54091	50852
13530	10048	24502	54968	40660	2961
13531	13723	61903	15361	28286	62495
13532	54666	61903	19926	44199	28286
13533	21538	39911	28286	59054	61903
13534	14485	39848	12936	51843	34438
13535	37691	54091	59054	50852	43152
13536	64828	14485	8603	22822	25187
13537	28286	54666	44199	61903	19926
13538	16097	3027	48706	50852	54091
13539	8602	40660	28286	20009	5549
13540	64738	10048	54968	2961	40660
13541	17544	2961	39848	34438	24502
13542	54666	19926	44199	61903	62495
13543	22668	64828	39049	62251	53511
13544	3193	40660	2961	28286	20009
13545	19926	54666	61903	44199	28286
13546	37691	12405	40660	59054	2961
13547	28286	21538	59054	61903	2961
13548	26507	22822	8603	25187	64828
13549	42900	55581	3027	14485	54091
13550	59054	56007	40660	2961	54968
13551	57945	36938	27529	50613	64738
13552	57945	50613	27529	5549	64738
13553	28145	15549	14485	43152	22822
13554	48706	16097	3027	54091	43152
13555	2961	34438	17544	24502	39848
13556	12936	14485	22822	64828	25187
13557	40660	2961	17544	34438	24502
13558	61903	33836	3193	28286	20009
13559	14143	39848	63721	34438	43152
13560	27529	50613	40660	64738	5549
13561	59054	2961	20009	28286	61903
13562	35258	65058	50852	54091	59054
13563	12405	2961	56007	37691	59054
13564	3193	15361	28286	61903	62495
13565	57945	50613	27529	5549	64738
13566	10724	33836	3193	20009	28286
13567	22822	8603	39049	64828	25187
13568	12936	64828	14485	25187	22822
13569	50613	54968	5549	64738	40660
13570	22668	53511	64828	39049	25187
13571	16097	44657	54091	50852	48706
13572	22822	8603	39049	25187	64828
13573	39848	24502	17544	2961	34438
13574	2961	39848	24502	34438	17544
13575	20009	2961	54968	5549	40660
13576	59054	16097	50852	54091	43152
13577	28145	14485	63721	22822	43152
13578	54091	59054	61903	65058	37691
13579	53511	20971	62251	39049	64738
13580	14485	64828	22822	8603	25187
13581	19926	35258	28670	50852	54091
13582	44657	16097	35258	50852	54091
13583	8602	40660	33123	20009	5549
13584	24502	34438	39848	39049	17544
13585	28670	44657	35258	50852	54091
13586	53511	62251	64738	50613	36938
13587	54666	19926	44199	61903	62495
13588	55581	25187	22822	14485	49659
13589	20971	39049	53511	62251	64738
13590	56007	37691	59054	43152	54091
13591	65058	59054	44199	19926	61903
13592	44657	3027	48706	54091	50852
13593	54968	20971	40660	50613	64738
13594	8602	40660	28286	20009	5549
13595	14485	42900	48706	3027	54091
13596	10724	33836	3193	20009	28286
13597	35258	43152	50852	54091	59054
13598	8603	64828	14485	25187	22822
13599	44199	39911	59054	21538	61903
13600	8603	14485	22822	64828	25187
13601	48706	43152	16097	54091	3027
13602	33836	61903	3193	28286	20009
13603	12405	59054	54968	40660	2961
13604	40660	61903	2961	20009	28286
13605	53511	39049	22668	64828	43894
13606	62251	22668	17544	64738	39049
13607	22822	39049	25187	64828	8603
13608	20009	2961	54968	40660	5549
13609	54968	33123	5549	40660	20009
13610	36938	57945	64738	27529	50613
13611	28670	44199	61903	19926	41999
13612	62495	54666	19926	44199	61903
13613	15549	64828	14485	25187	22822
13614	37691	63721	59054	43152	54091
13615	28145	3027	14485	43152	54091
13616	55581	15549	49659	22822	14485
13617	65058	44199	59054	61903	19926
13618	63721	28145	14485	54091	43152
13619	49659	57471	14485	15549	22822
13620	20971	64738	62251	39049	53511
13621	25187	49659	14485	15549	22822
13622	54666	8362	44199	61903	28286
13623	10724	3193	62495	28286	38066
13624	54666	44199	61903	19926	59054
13625	64738	50613	20433	5549	27529
13626	8602	40660	28286	5549	20009
13627	5549	20009	54968	2961	40660
13628	3193	28286	20009	5549	8602
13629	20971	22668	64738	39049	62251
13630	24502	34438	40660	64738	17544
13631	63721	37691	43152	34438	39848
13632	20971	5549	40660	64738	50613
13633	64828	25187	15549	22822	14485
13634	12936	22668	39049	25187	64828
13635	59054	54666	19926	44199	61903
13636	14485	49659	55581	36473	3027
13637	8602	28286	10724	20009	5549
13638	64738	22668	39049	62251	53511
13639	39049	62251	50613	64738	20971
13640	28670	54666	44199	19926	61903
13641	63721	28145	14485	54091	43152
13642	3027	43152	16097	50852	54091
13643	22668	39848	17544	39049	34438
13644	2961	64738	54968	5549	40660
13645	28670	44199	61903	19926	41999
13646	28286	40660	2961	59054	21538
13647	2961	20009	54968	5549	40660
13648	54091	55581	22822	3027	14485
13649	57945	50613	36938	64738	27529
13650	12405	56007	2961	59054	37691
13651	41999	54666	19926	61903	44199
13652	43152	22822	15549	14485	25187
13653	2961	5549	28286	40660	20009
13654	34438	64828	17544	39049	22668
13655	28286	54968	20009	40660	5549
13656	8362	44199	62495	28286	61903
13657	8362	61903	54666	44199	28286
13658	17544	39848	34438	24502	2961
13659	56007	54968	2961	43609	40660
13660	63721	22822	43152	14485	54091
13661	40660	27529	20433	33123	5549
13662	51843	12936	25187	39049	64828
13663	33836	20009	10724	3193	28286
13664	59054	16097	63721	54091	43152
13665	57945	50613	27529	64738	5549
13666	15549	64828	14485	25187	22822
13667	8603	14485	64828	25187	22822
13668	42900	55581	54091	48706	3027
13669	39049	17544	39848	34438	24502
13670	33836	10724	28286	3193	20009
13671	2961	17544	39848	34438	24502
13672	43152	16097	48706	3027	54091
13673	20009	40660	2961	5549	54968
13674	14143	16097	63721	43152	54091
13675	24502	40660	34438	64738	17544
13676	21643	15361	44199	62495	61903
13677	8362	54666	44199	61903	28286
13678	64738	54968	20009	40660	5549
13679	54666	19926	44199	62495	61903
13680	28145	3027	14485	43152	54091
13681	20009	38066	28286	10724	3193
13682	56007	12405	37691	2961	59054
13683	28286	54968	20009	40660	2961
13684	8602	40660	28286	20009	5549
13685	27529	20009	40660	33123	5549
13686	57945	5549	64738	27529	50613
13687	59054	28670	35258	50852	54091
13688	34438	2961	54968	40660	24502
13689	14485	22822	25187	8603	64828
13690	64738	5549	54968	2961	40660
13691	56007	37691	54968	40660	2961
13692	22822	8603	39049	25187	64828
13693	37691	24502	34438	39848	43152
13694	28286	19926	61903	59054	44199
13695	50613	5549	54968	40660	64738
13696	57945	27529	64738	50613	5549
13697	34351	64738	36938	50613	53511
13698	54968	50613	64738	5549	40660
13699	35258	50852	16097	54091	44657
13700	36938	62251	39049	53511	64738
13701	40660	27529	50613	5549	64738
13702	20971	53511	39049	64738	62251
13703	5549	54968	64738	40660	50613
13704	44657	50365	3027	54091	48706
13705	20009	3193	10724	5549	28286
13706	55033	3193	28286	38066	10724
13707	22668	39848	34438	17544	39049
13708	44657	3027	54091	48706	50852
13709	50613	54968	5549	64738	40660
13710	12936	64828	25187	22822	14485
13711	39911	2961	28286	61903	20009
13712	57471	43152	14485	3027	54091
13713	59054	54666	61903	19926	44199
13714	57471	54091	22822	3027	14485
13715	61903	28670	35258	50852	54091
13716	12405	56007	59054	54091	37691
13717	10724	33123	5549	8602	20009
13718	50613	5549	54968	40660	64738
13719	57945	36938	27529	64738	50613
13720	36938	57945	50613	64738	27529
13721	20009	5549	54968	2961	40660
13722	22822	39049	8603	25187	64828
13723	16097	28670	54091	50852	35258
13724	8602	40660	28286	20009	5549
13725	16097	63721	54091	59054	43152
13726	44852	53511	39049	25187	64828
13727	17544	24502	34438	40660	2961
13728	40660	62251	64738	20971	50613
13729	19926	28670	35258	50852	54091
13730	28145	63721	54091	43152	16097
13731	12396	8602	20433	33123	5549
13732	35258	50852	19926	54091	61903
13733	12405	37691	59054	56007	2961
13734	37691	63721	59054	43152	54091
13735	24502	39049	34438	39848	17544
13736	20009	5549	2961	40660	54968
13737	3027	22822	14485	43152	15549
13738	16097	59054	35258	50852	54091
13739	39911	20009	61903	28286	2961
13740	13723	61903	28286	62495	15361
13741	57945	5549	27529	64738	50613
13742	20971	5549	50613	40660	64738
13743	12405	56007	37691	59054	2961
13744	28286	44199	61903	59054	19926
13745	22668	25187	53511	64828	39049
13746	37691	34438	43152	63721	54091
13747	61903	40660	2961	28286	20009
13748	57471	15549	43152	14485	22822
13749	57945	62251	20971	50613	64738
13750	12936	51843	43152	39848	34438
13751	12396	27529	20433	33123	5549
13752	59054	19926	61903	54666	44199
13753	8602	10724	33123	20009	5549
13754	41999	35258	28670	50852	54091
13755	20009	5549	40660	54968	2961
13756	53511	62251	64738	50613	36938
13757	54666	19926	61903	28286	44199
13758	14485	8603	22822	64828	25187
13759	39911	44199	28286	59054	61903
13760	65058	59054	44199	61903	19926
13761	3193	28286	38066	10724	5549
13762	20009	54968	2961	5549	40660
13763	17544	54968	2961	64738	40660
13764	22822	25187	39049	64828	12936
13765	2961	40660	64738	5549	54968
13766	14485	54091	42900	48706	3027
13767	65058	19926	54091	59054	61903
13768	35258	44657	16097	50852	54091
13769	16097	50852	3027	54091	48706
13770	65058	44199	59054	19926	61903
13771	16097	3027	14485	43152	54091
13772	54968	50613	40660	64738	5549
13773	2961	54968	20009	5549	40660
13774	51843	12936	39049	25187	64828
13775	28286	21538	2961	61903	59054
13776	39049	64828	22822	14485	25187
13777	14485	16097	54091	43152	63721
13778	32657	20009	3193	33836	28286
13779	64738	33123	5549	27529	20433
13780	40660	27529	64738	5549	50613
13781	5549	2961	28286	20009	40660
13782	33836	61903	3193	28286	62495
13783	51843	12936	39049	25187	64828
13784	5549	57945	27529	64738	50613
13785	56007	54968	43609	40660	2961
13786	2961	40660	28286	20009	5549
13787	65058	44199	19926	59054	61903
13788	38066	3193	15361	62495	28286
13789	63721	59054	37691	43152	34438
13790	10724	33836	62495	3193	28286
13791	20971	53511	50613	64738	62251
13792	32657	33836	3193	28286	62495
13793	33836	3193	20009	61903	28286
13794	35258	48706	28670	50852	54091
13795	33123	64738	54968	40660	5549
13796	43609	56007	37691	2961	40660
13797	25187	14485	15549	43152	22822
13798	43152	15549	14485	22822	25187
13799	56007	12405	59054	37691	2961
13800	36938	64828	62251	53511	39049
13801	2961	33836	20009	3193	28286
13802	54968	50613	40660	5549	64738
13803	64738	2961	40660	5549	54968
13804	39848	2961	24502	17544	34438
13805	54091	11376	19926	30097	41999
13806	54666	59054	44199	61903	19926
13807	48379	54968	64738	5549	40660
13808	21538	28286	2961	59054	61903
13809	12936	43152	51843	34438	14485
13810	44199	21538	61903	19926	59054
13811	56007	37691	59054	40660	2961
13812	51843	17544	39848	39049	34438
13813	8603	53511	64828	25187	39049
13814	57945	5549	64738	27529	50613
13815	51843	39049	17544	39848	34438
13816	3193	40660	20009	28286	2961
13817	19926	15361	44199	62495	61903
13818	54968	40660	28286	20009	2961
13819	2961	54968	40660	64738	5549
13820	22668	53511	39049	64828	25187
13821	16097	14485	43152	3027	54091
13822	51843	24502	17544	34438	39848
13823	59054	28670	35258	54091	50852
13824	37691	59054	63721	54091	43152
13825	14143	16097	63721	43152	54091
13826	14485	8603	22822	64828	25187
13827	57945	50613	64738	5549	27529
13828	43609	10048	54968	40660	2961
13829	33169	25187	64828	53511	39049
13830	50852	28670	44199	19926	61903
13831	62251	25187	39049	53511	64828
13832	28145	15549	22822	14485	43152
13833	12936	22668	39049	25187	64828
13834	39911	2961	59054	28286	61903
13835	21538	61903	59054	28286	2961
13836	55581	42900	48706	54091	3027
13837	44657	28670	35258	50852	54091
13838	2961	5549	54968	40660	64738
13839	28145	43152	14485	3027	54091
13840	20009	64738	54968	40660	5549
13841	8602	3193	20009	33836	28286
13842	57471	43152	14485	22822	15549
13843	43894	17544	64828	22668	39049
13844	28670	30097	54091	41999	50852
13845	44657	16097	3027	54091	48706
13846	39911	20009	44199	61903	28286
13847	48379	54968	64738	40660	5549
13848	30707	50852	48706	44657	54091
13849	8603	14485	22822	64828	25187
13850	54091	63721	37691	43152	34438
13851	5549	20009	54968	2961	40660
13852	14143	16097	63721	43152	54091
13853	8362	62495	61903	28286	44199
13854	48706	43152	16097	3027	54091
13855	54666	41999	19926	44199	61903
13856	53983	15549	43152	22822	14485
13857	44657	28670	35258	54091	50852
13858	28145	16097	63721	54091	43152
13859	35258	43152	54091	16097	50852
13860	51843	12936	43152	22822	14485
13861	2961	20009	54968	40660	5549
13862	50613	54968	5549	40660	64738
13863	35258	43152	50852	16097	54091
13864	8602	40660	33123	5549	20009
13865	12405	59054	40660	54968	2961
13866	63721	54091	50852	43152	16097
13867	10724	38066	3193	28286	62495
13868	17544	2961	64738	40660	54968
13869	50613	54968	64738	40660	5549
13870	5549	2961	40660	20009	28286
13871	35258	59054	61903	19926	44199
13872	2961	64738	5549	54968	40660
